  GMT_timestamp, AFM_MET_time, AFM_upp_time, AFM_mode, AFM_fdir_imu_fail_flag, AFM_fdir_gps_fail_flag, AFM_fdir_star_tracker_fail_flag, AFM_fdir_strike_count_imu, AFM_fdir_strike_count_gps, AFM_fdir_strike_count_star_tracker, AFM_fdir_num_resets_imu, AFM_fdir_num_resets_gps, AFM_fdir_num_resets_star_tracker, AFM_fdir_loss_of_imu, AFM_fdir_loss_of_gps, AFM_fdir_loss_of_star_tracker, CNTRL_mass_total, CNTRL_mass_prop_used, CNTRL_jet_on_times_0, CNTRL_jet_on_times_1, CNTRL_jet_on_times_2, CNTRL_jet_on_times_3, CNTRL_jet_on_times_4, CNTRL_jet_on_times_5, CNTRL_jet_on_times_6, DIO_powerOut_star_tracker, DIO_powerOut_gps, DIO_powerOut_imu, DIO_powerOut_pgnc_sys, DIO_chuteOut_super_drogue_deploy, DIO_chuteOut_parafoil_deploy, UPP_ecef_longitude, UPP_ecef_gd_latitude, UPP_ecef_gd_altitude, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_0, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_1, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_2, UPP_ecef_V_sc_cg_wrt_ecef_0, UPP_ecef_V_sc_cg_wrt_ecef_1, UPP_ecef_V_sc_cg_wrt_ecef_2, UPP_ecef_DV_accum_imu_ecef_0, UPP_ecef_DV_accum_imu_ecef_1, UPP_ecef_DV_accum_imu_ecef_2, UPP_esef_flight_path_angle, UPP_rot_Q_INRTL_to_STRUCT_RAW_s, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_0, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_1, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_2, UPP_rot_T_INRTL_to_ECEF_0_0, UPP_rot_T_INRTL_to_ECEF_0_1, UPP_rot_T_INRTL_to_ECEF_0_2, UPP_rot_T_INRTL_to_ECEF_1_0, UPP_rot_T_INRTL_to_ECEF_1_1, UPP_rot_T_INRTL_to_ECEF_1_2, UPP_rot_T_INRTL_to_ECEF_2_0, UPP_rot_T_INRTL_to_ECEF_2_1, UPP_rot_T_INRTL_to_ECEF_2_2
16-015-08:53:57.7,1070.812768,1072618313,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104569385,0.600798638,21058.7063,-2688538.902,-4549161.292,3597176.835,59.10251274,35.66644152,-145.8894514,-1173.681491,7439.113332,1426.205433,-0.964219043,-0.522591948,0.173812819,-0.833755791,0.03921787,0.557204983,-0.830374589,-0.00080538,0.83037383,0.557205563,-0.001123552,0.001381731,-4.27171E-05,0.999999044
16-015-08:53:58.2,1070.812768,1072618313,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104566318,0.600791929,20992.39667,-2688509.427,-4549143.267,3597104.061,58.90297508,35.47497819,-145.3756256,-1166.636124,7439.492313,1413.391477,-0.963843381,-0.52306239,0.173849097,-0.833451145,0.039260879,0.55723522,-0.830354298,-0.00080542,0.830353539,0.557235801,-0.001123523,0.001381731,-4.27171E-05,0.999999044
16-015-08:53:58.7,1071.812962,1072618314,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104563264,0.600785232,20925.98592,-2688479.946,-4549125.098,3597031.293,58.72392032,35.53085296,-144.8368192,-1155.7239,7441.94083,1392.585384,-0.964971315,-0.523064912,0.173813721,-0.833441915,0.039578558,0.557265562,-0.830333936,-0.000805462,0.830333177,0.557266142,-0.001123494,0.001381731,-4.27171E-05,0.999999044
16-015-08:53:59.2,1071.812962,1072618314,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104560225,0.600778585,20860.19423,-2688450.697,-4549107.177,3596959.135,58.51604661,35.33664936,-144.3129447,-1148.749487,7442.127339,1380.373637,-0.964588731,-0.523522412,0.173823178,-0.833148865,0.039657983,0.557295765,-0.830313665,-0.000805502,0.830312906,0.557296345,-0.001123464,0.001381731,-4.27171E-05,0.999999044
16-015-08:53:59.7,1071.812962,1072618314,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104557202,0.600771954,20794.39272,-2688421.491,-4549089.153,3596887.058,58.30884354,35.37425409,-143.781515,-1137.478981,7444.119717,1361.774741,-0.965569724,-0.523589607,0.173708478,-0.833112858,0.040028163,0.55732603,-0.83029335,-0.000805543,0.830292591,0.557326611,-0.001123435,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:00.2,1072.812304,1072618315,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104554182,0.600765344,20728.93643,-2688392.402,-4549071.297,3596815.292,58.08776762,35.16942023,-143.2744045,-1130.683327,7444.017224,1350.618129,-0.96507433,-0.524087832,0.173693581,-0.832797604,0.04013271,0.557356283,-0.830273043,-0.000805584,0.830272284,0.557356863,-0.001123406,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:00.7,1072.812304,1072618315,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104554182,0.600765344,20728.93643,-2688392.402,-4549071.297,3596815.292,58.08776762,35.16942023,-143.2744045,-1130.683327,7444.017224,1350.618129,-0.96507433,-0.524087832,0.173693581,-0.832797604,0.04013271,0.557356283,-0.830273043,-0.000805584,0.830272284,0.557356863,-0.001123406,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:00.7,1073.812069,1072618316,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104551056,0.600758486,20660.86076,-2688362.188,-4549052.639,3596740.736,57.88708289,35.17524642,-142.7408856,-1120.561069,7445.420269,1333.048574,-0.965890143,-0.524214713,0.173620873,-0.832716692,0.040467738,0.557387812,-0.830251876,-0.000805627,0.830251117,0.557388392,-0.001123375,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:01.7,1074.812454,1072618317,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104548058,0.600751923,20595.80925,-2688333.286,-4549034.862,3596669.446,57.67681953,35.00065273,-142.2247213,-1114.250458,7445.208318,1321.843848,-0.965602842,-0.524635564,0.173596043,-0.832451997,0.040566135,0.557418085,-0.830231551,-0.000805668,0.830230793,0.557418666,-0.001123346,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:01.7,1074.812454,1072618317,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104545082,0.600745394,20530.85523,-2688304.461,-4549016.996,3596598.385,57.52040598,35.07495554,-141.7097071,-1104.889508,7446.615263,1303.891688,-0.96685297,-0.524653156,0.173532395,-0.832438487,0.04088691,0.557448357,-0.830211226,-0.000805709,0.830210468,0.557448937,-0.001123316,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:02.2,1074.812454,1072618317,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104542105,0.600738884,20466.25324,-2688275.739,-4548999.321,3596527.629,57.31462697,34.85900355,-141.1728854,-1100.12171,7445.896786,1293.981631,-0.966369569,-0.525097888,0.173605243,-0.832139566,0.040953284,0.557478625,-0.830190902,-0.00080575,0.830190143,0.557479206,-0.001123287,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:02.7,1075.813513,1072618318,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104539151,0.600732405,20401.76474,-2688247.12,-4548981.566,3596457.096,57.10550372,34.88197164,-140.6235872,-1090.381255,7447.140369,1276.817601,-0.967324953,-0.525132775,0.173541,-0.832111609,0.041344401,0.5575089,-0.830170571,-0.000805791,0.830169812,0.557509481,-0.001123258,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:03.2,1075.813513,1072618318,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104536209,0.600725964,20337.73282,-2688218.674,-4548963.984,3596387.025,56.88441173,34.72238759,-140.1047113,-1084.186485,7446.753224,1265.920746,-0.967119813,-0.525495022,0.173511017,-0.831881565,0.041496636,0.5575391,-0.830150289,-0.000805832,0.83014953,0.557539681,-0.001123228,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:03.7,1076.812579,1072618319,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104533281,0.600719548,20273.68523,-2688190.235,-4548946.278,3596317.077,56.71515665,34.78407958,-139.5521276,-1075.448377,7447.913352,1247.895894,-0.968377343,-0.525406583,0.173455056,-0.831933439,0.041809331,0.557569354,-0.83012997,-0.000805873,0.830129211,0.557569934,-0.001123199,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:04.2,1076.812579,1072618319,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104530351,0.600713143,20209.8699,-2688161.871,-4548928.706,3596247.315,56.5230238,34.62592692,-139.0243285,-1070.640703,7447.180906,1237.585241,-0.968240635,-0.525730929,0.173453384,-0.831724722,0.041891521,0.557599651,-0.830109619,-0.000805914,0.83010886,0.557600232,-0.001123169,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:04.3,1077.812666,1072618320,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.10453023,0.600712878,20207.2509,-2688160.704,-4548927.991,3596244.446,56.51616905,34.60949823,-139.0108851,-1070.720588,7447.023303,1237.71235,-0.968159808,-0.525777306,0.173456362,-0.831695331,0.041880678,0.557600901,-0.83010878,-0.000805915,0.830108021,0.557601482,-0.001123168,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:05.2,1077.812666,1072618320,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104527295,0.600706455,20143.05733,-2688132.191,-4548910.218,3596174.378,56.34772725,34.68306359,-138.481315,-1062.4537,7447.733417,1221.590441,-0.969455909,-0.525743658,0.173401878,-0.831712206,0.042192425,0.557631445,-0.830088262,-0.000805957,0.830087503,0.557632026,-0.001123139,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:05.3,1078.812643,1072618321,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104524419,0.600700171,20080.34031,-2688104.309,-4548892.903,3596105.877,56.12966144,34.49945113,-137.9609991,-1057.840177,7446.634851,1213.155922,-0.969117802,-0.526162985,0.173355912,-0.831451593,0.042290543,0.55766142,-0.830068124,-0.000805997,0.830067365,0.557662001,-0.001123109,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:06.2,1078.812643,1072618321,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104521508,0.600693799,20016.54276,-2688075.974,-4548875.189,3596036.302,55.96667879,34.57051641,-137.4673785,-1050.131762,7446.909514,1198.863072,-0.970344253,-0.526228146,0.173277638,-0.831411702,0.042583793,0.55769197,-0.830047599,-0.000806039,0.83004684,0.557692551,-0.00112308,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:06.3,1079.812722,1072618322,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104518659,0.600687579,19954.30832,-2688048.296,-4548857.945,3595968.413,55.750176,34.3898278,-136.9173592,-1045.849298,7445.872896,1189.579531,-0.970089283,-0.52655598,0.173251893,-0.831205587,0.042659733,0.557721913,-0.83002748,-0.000806079,0.830026722,0.557722494,-0.001123051,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:07.3,1079.812722,1072618322,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.10451579,0.600681316,19891.4486,-2688020.349,-4548840.444,3595899.94,55.56949365,34.42340127,-136.4026712,-1038.817148,7445.908307,1175.876631,-0.971118777,-0.52660612,0.173202555,-0.831170908,0.042916099,0.557752213,-0.83000712,-0.00080612,0.830006361,0.557752794,-0.001123021,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:07.3,1080.813083,1072618323,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104512933,0.600675082,19828.9556,-2687992.552,-4548823.08,3595831.832,55.38893396,34.28744733,-135.886061,-1035.331042,7444.628457,1167.283148,-0.971118748,-0.526947365,0.173209105,-0.830950456,0.042970004,0.557782477,-0.829986782,-0.000806161,0.829986024,0.557783058,-0.001122992,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:07.8,1080.813083,1072618323,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104510092,0.600668888,19766.59019,-2687964.809,-4548805.64,3595764.005,55.23316721,34.35907166,-135.341035,-1028.776392,7444.801692,1151.975134,-0.972492409,-0.526865416,0.17316427,-0.831000757,0.043182308,0.557812727,-0.829966452,-0.000806202,0.829965693,0.557813308,-0.001122963,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:08.3,1080.813083,1072618323,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104509976,0.600668636,19764.0662,-2687963.685,-4548804.941,3595761.252,55.22547722,34.34310505,-135.3250046,-1028.856327,7444.646923,1152.103024,-0.97241725,-0.526904512,0.173160617,-0.830977107,0.043175034,0.557813958,-0.829965625,-0.000806204,0.829964866,0.557814539,-0.001122961,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:08.3,1081.81297,1072618324,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.10450715,0.600662478,19702.01159,-2687936.077,-4548787.564,3595693.795,55.05829384,34.37638301,-134.7762805,-1022.643106,7444.569308,1137.93691,-0.973555849,-0.526866473,0.173139255,-0.830995062,0.043378861,0.557844173,-0.829945317,-0.000806244,0.829944558,0.557844754,-0.001122932,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:09.3,1081.81297,1072618324,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104504323,0.60065633,19640.04875,-2687908.482,-4548770.231,3595626.435,54.8957076,34.26810787,-134.276293,-1019.669305,7443.132672,1129.604649,-0.973726055,-0.527183192,0.173177663,-0.830783985,0.043420606,0.557874464,-0.829924956,-0.000806285,0.829924197,0.557875045,-0.001122903,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:09.3,1082.813218,1072618325,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104501518,0.600650217,19578.32478,-2687881.025,-4548752.891,3595559.402,54.70375803,34.29038764,-133.7567864,-1012.955114,7442.792239,1117.309771,-0.974712241,-0.52726781,0.173091573,-0.830734336,0.043685536,0.557904716,-0.82990462,-0.000806326,0.829903861,0.557905297,-0.001122873,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:10.3,1082.813218,1072618325,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.10449872,0.600644121,19516.76517,-2687853.633,-4548735.603,3595492.548,54.51635595,34.18740781,-133.2510516,-1009.416224,7441.371604,1109.268192,-0.974899285,-0.527582891,0.173081946,-0.830532786,0.043751852,0.557935013,-0.829884252,-0.000806367,0.829883493,0.557935594,-0.001122844,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:10.3,1083.813078,1072618326,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104495942,0.600638064,19455.42842,-2687826.357,-4548718.295,3595426.025,54.34915091,34.23926914,-132.7266337,-1003.208049,7440.996995,1096.481676,-0.976127538,-0.527599816,0.173014654,-0.830523676,0.04398622,0.557965258,-0.829863917,-0.000806408,0.829863158,0.55796584,-0.001122814,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:11.3,1083.813078,1072618326,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104493177,0.600632045,19394.45911,-2687799.228,-4548701.092,3595359.911,54.15635365,34.13398364,-132.1896359,-999.9160438,7439.571998,1088.093853,-0.976367987,-0.527851012,0.173041153,-0.830354091,0.044069862,0.557995452,-0.829843615,-0.000806449,0.829842856,0.557996033,-0.001122785,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:11.3,1084.812955,1072618327,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104490305,0.600625792,19330.9233,-2687770.957,-4548683.084,3595291.115,53.9875252,34.157586,-131.6480512,-994.8937352,7438.725651,1076.305042,-0.977467814,-0.527918413,0.172991156,-0.830313971,0.044214462,0.558026985,-0.829822411,-0.000806492,0.829821653,0.558027566,-0.001122754,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:11.8,1084.812955,1072618327,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104487562,0.600619821,19270.30882,-2687743.987,-4548665.923,3595225.457,53.78659327,34.01541874,-131.1247929,-992.1364581,7436.939999,1069.645992,-0.977439892,-0.528249655,0.172992161,-0.830101043,0.044252382,0.558057209,-0.829802085,-0.000806533,0.829801327,0.55805779,-0.001122725,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:12.3,1084.812955,1072618327,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104484826,0.600613864,19209.64609,-2687716.998,-4548648.668,3595159.846,53.60589565,34.03432035,-130.5973492,-986.7345698,7436.167307,1058.255614,-0.978474574,-0.528279939,0.172925232,-0.830085108,0.044450916,0.558087523,-0.829781698,-0.000806574,0.829780939,0.558088104,-0.001122696,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:12.8,1085.813432,1072618328,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104482111,0.60060795,19149.43341,-2687690.219,-4548631.542,3595094.713,53.39651178,33.90371946,-130.0725417,-983.4645629,7434.463455,1051.299539,-0.978516115,-0.528603643,0.172895246,-0.829881783,0.044515727,0.558117749,-0.829761368,-0.000806615,0.82976061,0.55811833,-0.001122666,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:13.3,1085.813432,1072618328,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104479411,0.600602071,19089.41943,-2687663.528,-4548614.406,3595029.877,53.2265711,33.91739215,-129.5515923,-979.0042451,7433.392501,1040.923819,-0.97952996,-0.528679013,0.172852067,-0.829834849,0.044663042,0.558147941,-0.829741059,-0.000806655,0.829740301,0.558148522,-0.001122637,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:13.8,1086.812928,1072618329,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104476711,0.600596192,19029.43731,-2687636.845,-4548597.298,3594965.057,53.03421174,33.78974736,-129.0452109,-976.6495711,7431.446275,1034.643419,-0.979577543,-0.528996808,0.172865441,-0.829627656,0.044697539,0.558178252,-0.829720669,-0.000806696,0.829719911,0.558178833,-0.001122607,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:14.3,1086.812928,1072618329,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104476711,0.600596192,19029.43731,-2687636.845,-4548597.298,3594965.057,53.03421174,33.78974736,-129.0452109,-976.6495711,7431.446275,1034.643419,-0.979577543,-0.528996808,0.172865441,-0.829627656,0.044697539,0.558178252,-0.829720669,-0.000806696,0.829719911,0.558178833,-0.001122607,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:14.3,1087.812157,1072618330,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104473898,0.600590074,18966.82526,-2687608.984,-4548579.36,3594897.501,52.88158745,33.81787931,-128.5067076,-972.3809408,7430.309612,1023.372918,-0.980760702,-0.528999893,0.172859086,-0.82961862,0.044853041,0.558209977,-0.829699326,-0.000806739,0.829698567,0.558210558,-0.001122576,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:14.8,1087.812157,1072618330,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104471254,0.600584322,18908.00972,-2687582.816,-4548562.532,3594834.009,52.64414498,33.62906474,-127.9433479,-969.9410338,7428.316232,1017.430496,-0.980483507,-0.529313331,0.17288587,-0.829409125,0.044926348,0.558239925,-0.829679176,-0.00080678,0.829678418,0.558240507,-0.001122547,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:15.3,1087.812157,1072618330,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104468597,0.600578538,18848.76302,-2687556.466,-4548545.528,3594770.11,52.43744915,33.60451607,-127.4243234,-965.2968025,7426.991365,1008.603254,-0.981215548,-0.529448527,0.172815537,-0.829328005,0.045101089,0.558270166,-0.829658828,-0.000806821,0.82965807,0.558270747,-0.001122518,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:15.8,1088.812972,1072618331,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104465953,0.600572779,18789.81115,-2687530.251,-4548528.621,3594706.511,52.22945075,33.4572756,-126.9146271,-963.0411608,7424.888731,1003.124873,-0.981128086,-0.52976347,0.172820655,-0.829122428,0.045162895,0.558300402,-0.829638482,-0.000806862,0.829637723,0.558300983,-0.001122489,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:16.3,1088.812972,1072618331,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104463317,0.600567041,18730.88349,-2687504.047,-4548511.645,3594643.033,52.04157424,33.46545738,-126.3735986,-958.3996736,7423.760672,992.6523,-0.982161481,-0.529756917,0.172778111,-0.829126042,0.045335864,0.558330705,-0.829618088,-0.000806903,0.82961733,0.558331287,-0.001122459,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:16.3,1089.812321,1072618332,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104460694,0.600561339,18672.38779,-2687478.013,-4548494.83,3594579.989,51.84961959,33.31827826,-125.8545808,-957.1917157,7421.479006,987.4147189,-0.982122606,-0.530013875,0.172802093,-0.828957608,0.045321213,0.558360932,-0.829597745,-0.000806944,0.829596987,0.558361514,-0.00112243,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:17.3,1089.812321,1072618332,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104460585,0.600561103,18669.97094,-2687476.938,-4548494.14,3594577.379,51.84234796,33.30678126,-125.837365,-957.2727167,7421.325506,987.5461878,-0.982076377,-0.530044658,0.172807178,-0.82893752,0.045309241,0.558362187,-0.8295969,-0.000806945,0.829596142,0.558362768,-0.001122428,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:17.3,1090.813701,1072618333,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104457974,0.60055543,18611.64572,-2687450.978,-4548477.319,3594514.589,51.66633391,33.2775678,-125.2867648,-954.2031932,7419.783866,978.5188377,-0.982914529,-0.530074715,0.17280986,-0.828912365,0.0454075,0.558392412,-0.829576556,-0.000806986,0.829575798,0.558392994,-0.001122399,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:18.3,1090.813701,1072618333,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104455378,0.600549777,18553.60232,-2687425.168,-4548460.601,3594452.058,51.43264388,33.13155099,-124.7528003,-951.6728159,7417.652634,973.3793421,-0.982861109,-0.530343331,0.172795175,-0.82873846,0.045501037,0.558422647,-0.829556204,-0.000807027,0.829555446,0.558423229,-0.00112237,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:18.3,1091.813046,1072618334,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104452795,0.600544157,18495.73775,-2687399.435,-4548443.867,3594389.804,51.23616459,33.10834212,-124.1875627,-947.7101032,7416.277124,963.7984479,-0.983754808,-0.530305883,0.172771787,-0.82875838,0.045663206,0.558452873,-0.829535856,-0.000807068,0.829535098,0.558453455,-0.00112234,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:19.3,1091.813046,1072618334,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104450224,0.600538563,18438.16361,-2687373.828,-4548427.229,3594327.852,51.02343766,32.96597019,-123.63624,-946.0420893,7414.059445,958.409389,-0.983801205,-0.530527834,0.172798124,-0.828608682,0.045702046,0.558483098,-0.829515508,-0.000807109,0.829514749,0.55848368,-0.001122311,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:19.3,1092.812916,1072618335,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104447662,0.600532986,18380.63142,-2687348.246,-4548410.546,3594266.009,50.81733014,32.94747324,-123.0870924,-942.2174354,7412.513189,949.9168932,-0.984685757,-0.530554106,0.172763841,-0.828589519,0.04587379,0.558513388,-0.829495114,-0.00080715,0.829494356,0.55851397,-0.001122281,0.001381731,-4.27171E-05,0.999999044
16-015-08:54:20.3,1092.812916,1072618335,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.104445114,0.600527445,18323.50633,-2687322.837,-4548393.997,3594204.592,50.59626087,32.80031661,-122.5647067,-940.6549274,7410.081402,946.0381517,-0.984622418,-0.530856155,0.172742718,-0.828399858,0.045884323,0.558543609,-0.829474765,-0.000807191,0.829474007,0.558544191,-0.001122252,0.001381731,-4.27171E-05,0.999999044
